Time (UTC),Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation
3/2/2020 0:53,0.8338301,0.84000915
3/2/2020 1:03,0.7059188,0.70812005
3/2/2020 1:13,0.6419726,0.6420692
3/2/2020 1:23,0.69063264,0.69227594
3/2/2020 1:34,0.924487,0.9321886
3/2/2020 1:43,0.71266824,0.71443236
3/2/2020 1:53,0.6969641,0.6987092
3/2/2020 2:03,0.766781,0.76993483
3/2/2020 2:13,0.7835979,0.78713876
3/2/2020 2:23,0.81371695,0.8181738
3/2/2020 2:33,0.78102267,0.7846368
3/2/2020 2:44,0.7241461,0.72677094
3/2/2020 2:53,0.76802576,0.7716486
3/2/2020 3:03,0.6791318,0.68006724
3/2/2020 3:13,0.8445241,0.85043436
3/2/2020 3:23,0.65454656,0.6541077
3/2/2020 3:33,0.6627537,0.66358835
3/2/2020 3:43,0.68192166,0.6829799
3/2/2020 3:54,0.7140826,0.7161091
3/2/2020 4:03,0.78746724,0.79133874
3/2/2020 4:13,0.6917168,0.69291407
3/2/2020 4:23,0.7990636,0.80365664
3/2/2020 4:33,0.7088371,0.71060586
3/2/2020 4:43,0.8537803,0.8600698
3/2/2020 4:53,0.92723024,0.9353088
3/2/2020 5:04,0.7624967,0.765603
3/2/2020 5:13,0.71405935,0.7160134
3/2/2020 5:23,0.76070625,0.7650259
3/2/2020 5:33,0.74860835,0.75169474
3/2/2020 5:43,0.7254824,0.7281806
3/2/2020 5:53,0.75153226,0.75465995
3/2/2020 6:03,0.72945905,0.7321119
3/2/2020 6:14,0.74824053,0.7515619
3/2/2020 6:23,0.76105,0.7648595
3/2/2020 6:33,0.72201616,0.72438663
3/2/2020 6:43,0.848928,0.85525674
3/2/2020 6:53,0.66928923,0.6694755
3/2/2020 7:03,0.7289519,0.7318103
3/2/2020 7:13,0.7154015,0.7174358
3/2/2020 7:24,0.79193795,0.79641175
3/2/2020 7:33,0.7403212,0.7432808
3/2/2020 7:43,0.70390785,0.7056876
3/2/2020 7:53,0.69060946,0.6921846
3/2/2020 8:03,0.6509725,0.651095
3/2/2020 8:13,0.7204135,0.7225669
3/2/2020 8:23,0.7994758,0.80397034
3/2/2020 8:34,0.83831966,0.84400535
3/2/2020 8:43,0.8766278,0.883541
3/2/2020 8:53,0.73900884,0.74235976
3/2/2020 9:03,0.7550693,0.7587987
3/2/2020 9:13,0.8463303,0.8522145
3/2/2020 9:23,0.7821423,0.7862242
3/2/2020 9:33,0.7833398,0.78751534
3/2/2020 9:43,0.6426484,0.64278144
3/2/2020 9:54,0.74987864,0.752701
3/2/2020 10:03,0.7432623,0.7463136
3/2/2020 10:13,0.7563073,0.76038677
3/2/2020 10:23,0.8014532,0.80596095
3/2/2020 10:33,0.6157247,0.6143345
3/2/2020 10:43,0.623289,0.62182105
3/2/2020 10:53,0.6752769,0.6761548
3/2/2020 11:04,0.89470947,0.9020379
3/2/2020 11:13,0.7458467,0.7488075
3/2/2020 11:23,0.77248853,0.7761739
3/2/2020 11:33,0.73280835,0.73587364
3/2/2020 11:43,0.84809625,0.854308
3/2/2020 11:53,0.8933827,0.90079516
3/2/2020 12:03,0.7566531,0.7603757
3/2/2020 12:14,0.59327435,0.5906288
3/2/2020 12:23,0.67312306,0.67411405
3/2/2020 12:33,0.7224557,0.7248804
3/2/2020 12:43,0.747604,0.75043815
3/2/2020 12:53,0.66474104,0.6656871
3/2/2020 13:03,0.73071605,0.7330827
3/2/2020 13:13,0.7822236,0.78640276
3/2/2020 13:24,0.7667132,0.7701428
3/2/2020 13:33,0.80313265,0.80766165
3/2/2020 13:43,0.7559162,0.7589689
3/2/2020 13:53,0.71002203,0.7125247
3/2/2020 14:03,0.66354823,0.6636698
3/2/2020 14:13,0.74685943,0.75015134
3/2/2020 14:23,0.70619535,0.7079129
3/2/2020 14:34,0.82680714,0.8322754
3/2/2020 14:43,0.79100406,0.79546434
3/2/2020 14:53,0.7526914,0.7557481
3/2/2020 15:03,0.7744923,0.7779792
3/2/2020 15:13,0.71383727,0.71559834
3/2/2020 15:23,0.8386748,0.8438211
3/2/2020 15:33,0.79256755,0.7961488
3/2/2020 15:44,0.87790656,0.883406
3/2/2020 15:54,0.75614965,0.75810605
3/2/2020 16:03,0.75258833,0.7545145
3/2/2020 16:13,0.6753992,0.67550474
3/2/2020 16:23,0.7594014,0.7617031
3/2/2020 16:33,0.79686594,0.79975027
3/2/2020 16:43,0.7572265,0.7594386
3/2/2020 16:53,0.7440839,0.7454105
3/2/2020 17:04,0.8087376,0.8118705
3/2/2020 17:13,0.79830194,0.800778
3/2/2020 17:23,0.8154547,0.81892264
3/2/2020 17:33,0.9211942,0.9270554
3/2/2020 17:43,0.8422197,0.84602183
3/2/2020 17:53,0.8872582,0.89182144
3/2/2020 18:04,0.69758916,0.69715375
3/2/2020 18:14,0.91126096,0.9165582
3/2/2020 18:23,0.7433364,0.74423844
3/2/2020 18:33,0.8126764,0.81519145
3/2/2020 18:43,0.8577634,0.8620495
3/2/2020 18:53,0.7092575,0.70907277
3/2/2020 19:03,0.8722042,0.8760098
3/2/2020 19:13,0.75576496,0.756352
3/2/2020 19:24,0.7664712,0.7673933
3/2/2020 19:33,0.9682124,0.9745766
3/2/2020 19:43,0.8313348,0.83347696
3/2/2020 19:53,0.77111596,0.77243036
3/2/2020 20:03,0.8080627,0.8100904
3/2/2020 20:13,0.9104848,0.915373
3/2/2020 20:24,0.76940364,0.77044636
3/2/2020 20:33,0.7696135,0.7706937
3/2/2020 20:43,0.75591314,0.7562819
3/2/2020 20:53,0.70900184,0.7079683
3/2/2020 21:03,0.92818046,0.93287784
3/2/2020 21:13,0.8043343,0.80593294
3/2/2020 21:23,0.7965596,0.7976812
3/2/2020 21:34,0.76534605,0.76550466
3/2/2020 21:43,0.7419033,0.74139136
3/2/2020 21:53,0.81551844,0.8168619
3/2/2020 22:03,0.9195894,0.92411536
3/2/2020 22:13,0.94878757,0.9538597
3/2/2020 22:23,0.9371176,0.94243735
3/2/2020 22:33,0.84317976,0.8447936
3/2/2020 22:44,0.7187002,0.71676075
3/2/2020 22:53,0.8870461,0.8910174
3/2/2020 23:03,0.94080126,0.945579
3/2/2020 23:13,0.8026124,0.80339974
3/2/2020 23:23,0.9224984,0.9267984
3/2/2020 23:33,0.7813145,0.7814253
3/2/2020 23:43,0.9189272,0.9225847
3/2/2020 23:54,0.8819707,0.88462555
3/3/2020 0:03,0.85902095,0.86081344
3/3/2020 0:13,0.8531798,0.8549346
3/3/2020 0:23,0.91052806,0.91400224
3/3/2020 0:33,0.91101444,0.9138954
3/3/2020 0:43,0.92285275,0.92641497
3/3/2020 0:53,0.83141065,0.83181113
3/3/2020 1:04,7.772784,7.832953
3/3/2020 1:14,1.2159173,1.227639
3/3/2020 1:23,0.8884041,0.88988286
3/3/2020 1:33,12.851702,12.669935
3/3/2020 1:43,0.94030046,0.94166106
3/3/2020 1:53,0.9298849,0.9308745
3/3/2020 2:03,0.9919034,0.99387556
3/3/2020 2:13,0.9919149,0.99389243
3/3/2020 2:24,1.0275277,1.0302004
3/3/2020 2:33,1.0636729,1.067475
3/3/2020 2:43,0.8791531,0.87771994
3/3/2020 2:53,0.9719933,0.97348076
3/3/2020 3:03,1.0088055,1.0115424
3/3/2020 3:13,0.8320322,0.82967126
3/3/2020 3:23,0.91276914,0.91286755
3/3/2020 3:34,1.0407282,1.0447054
3/3/2020 3:43,1.0193347,1.0229553
3/3/2020 3:53,1.0262494,1.0301243
3/3/2020 4:03,0.9012327,0.90204996
3/3/2020 4:13,1.0644222,1.0693947
3/3/2020 4:23,1.0178901,1.022142
3/3/2020 4:33,0.9790141,0.98203903
3/3/2020 4:44,0.92575234,0.92850846
3/3/2020 4:53,0.8439342,0.84419674
3/3/2020 5:03,0.86152494,0.86210436
3/3/2020 5:13,0.8355943,0.8353711
3/3/2020 5:23,0.915961,0.9186574
3/3/2020 5:33,0.8399628,0.8401216
3/3/2020 5:43,0.8999693,0.902624
3/3/2020 5:54,0.87607753,0.87734383
3/3/2020 6:03,0.88199997,0.8842439
3/3/2020 6:13,0.90617096,0.9086148
3/3/2020 6:23,0.9624748,0.96682674
3/3/2020 6:33,0.8602604,0.8616235
3/3/2020 6:43,0.9795517,0.9851153
3/3/2020 6:53,0.8635571,0.8654458
3/3/2020 7:04,0.81249416,0.81365114
3/3/2020 7:13,0.88171977,0.88459235
3/3/2020 7:23,0.87125885,0.8744218
3/3/2020 7:33,0.8449335,0.84715235
3/3/2020 7:43,0.8211856,0.8228845
3/3/2020 7:53,0.86303747,0.8656381
3/3/2020 8:03,0.766353,0.7670178
3/3/2020 8:14,0.75815743,0.7583364
3/3/2020 8:23,0.81427217,0.81584954
3/3/2020 8:33,0.83727056,0.8394492
3/3/2020 8:43,0.8379956,0.840343
3/3/2020 8:53,0.79665315,0.79793817
3/3/2020 9:03,0.768307,0.76861304
3/3/2020 9:13,0.8020439,0.8034068
3/3/2020 9:24,0.7753854,0.77660924
3/3/2020 9:33,0.8787383,0.882787
3/3/2020 9:43,0.8280064,0.83081496
3/3/2020 9:53,0.74924946,0.7499747
3/3/2020 10:03,0.79103273,0.7924886
3/3/2020 10:13,0.86924636,0.87325704
3/3/2020 10:23,0.83852935,0.8417391
3/3/2020 10:34,0.83732665,0.8405477
3/3/2020 10:43,0.8485843,0.85250896
3/3/2020 10:53,0.78331256,0.7849401
3/3/2020 11:03,0.7974498,0.7994078
3/3/2020 11:13,0.97270703,0.9799704
3/3/2020 11:23,0.8210988,0.8238774
3/3/2020 11:33,0.82536924,0.82847494
3/3/2020 11:44,0.8129851,0.8155108
3/3/2020 11:54,0.7852322,0.78744155
3/3/2020 12:03,0.82422394,0.8277142
3/3/2020 12:13,0.74923825,0.75009197
3/3/2020 12:23,0.7491733,0.7499531
3/3/2020 12:33,0.78454936,0.7866433
3/3/2020 12:43,0.75278366,0.7540058
3/3/2020 12:54,0.79611576,0.79915065
3/3/2020 13:04,0.86106575,0.86508924
3/3/2020 13:13,0.7838652,0.78651613
3/3/2020 13:23,0.74333274,0.74442136
3/3/2020 13:33,0.7688422,0.7705201
3/3/2020 13:43,0.7065032,0.7064437
3/3/2020 13:53,0.83082795,0.83461964
3/3/2020 14:04,0.867326,0.87183285
3/3/2020 14:13,0.8209194,0.8239751
3/3/2020 14:23,0.84298337,0.8467999
3/3/2020 14:33,0.9225536,0.928291
3/3/2020 14:43,0.7878535,0.7899892
3/3/2020 14:53,0.7582146,0.7599654
3/3/2020 15:03,0.77551436,0.77710205
3/3/2020 15:14,0.78099144,0.78265005
3/3/2020 15:23,0.82147074,0.82430035
3/3/2020 15:33,0.8916864,0.89686257
3/3/2020 15:43,0.6874176,0.6860096
3/3/2020 15:53,0.68594885,0.68445665
3/3/2020 16:03,12.688032,12.426123
3/3/2020 16:14,1.0391608,1.047245
3/3/2020 16:24,0.8890377,0.8932258
3/3/2020 16:33,1.2395257,1.253113
3/3/2020 16:43,0.8595171,0.86037827
3/3/2020 16:53,0.88350165,0.88461
3/3/2020 17:03,9.006375,9.060417
3/3/2020 17:13,0.98241085,0.9852106
3/3/2020 17:23,0.99539125,0.997542
3/3/2020 17:34,1.028572,1.0312258
3/3/2020 17:43,0.9880332,0.9895399
3/3/2020 17:53,0.87445706,0.87286323
3/3/2020 18:03,0.9238625,0.9234974
3/3/2020 18:13,0.96767706,0.9688117
3/3/2020 18:23,0.94495,0.94596225
3/3/2020 18:34,0.9017379,0.9014483
3/3/2020 18:44,1.0294827,1.0325618
3/3/2020 18:53,0.9951906,0.99838513
3/3/2020 19:03,0.97927713,0.98184246
3/3/2020 19:13,0.92244184,0.9235926
3/3/2020 19:23,0.9403965,0.9419976
3/3/2020 19:33,0.9299282,0.93123597
3/3/2020 19:44,1.0293223,1.0335908
3/3/2020 19:54,0.8737034,0.8738082
3/3/2020 20:03,0.9223715,0.9243421
3/3/2020 20:13,0.9566432,0.9591548
3/3/2020 20:23,0.9240258,0.92652935
3/3/2020 20:33,1.0992404,1.1060957
3/3/2020 20:43,0.9375199,0.9400862
3/3/2020 20:54,7.4928117,7.563162
3/3/2020 21:04,0.8870436,0.88780385
3/3/2020 21:13,0.9557183,0.9581456
3/3/2020 21:23,0.8827591,0.88277227
3/3/2020 21:33,1.0378739,1.0416428
3/3/2020 21:43,2.8376167,2.9315479
3/3/2020 21:53,0.97649693,0.9787087
3/3/2020 22:04,0.95023614,0.95094705
3/3/2020 22:14,11.244157,11.225884
3/3/2020 22:23,1.106738,1.1119274
3/3/2020 22:33,1.0031782,1.0046617
3/3/2020 22:43,2.661308,2.7520425
3/3/2020 22:53,0.9028052,0.90050405
3/3/2020 23:03,0.9793696,0.9791028
3/3/2020 23:13,1.0849547,1.0887666
3/3/2020 23:24,0.98736644,0.9879233
3/3/2020 23:33,6.70705,6.798667
3/3/2020 23:43,1.101142,1.1048821
3/3/2020 23:53,0.97552466,0.9759821
3/4/2020 0:03,0.9754703,0.9762623
3/4/2020 0:13,0.97680867,0.97713375
3/4/2020 0:23,0.98078525,0.982752
3/4/2020 0:34,0.94632566,0.9465248
3/4/2020 0:43,0.9750714,0.9762859
3/4/2020 0:53,0.93825996,0.938331
3/4/2020 1:03,0.9463708,0.94668263
3/4/2020 1:13,0.9759347,0.9773937
3/4/2020 1:23,0.9821074,0.98374635
3/4/2020 1:33,1.0476292,1.0518587
3/4/2020 1:44,0.9580467,0.9592324
3/4/2020 1:53,0.9326298,0.9336988
3/4/2020 2:03,0.9304819,0.9318349
3/4/2020 2:13,1.0686146,1.0741569
3/4/2020 2:23,0.9708772,0.97299284
3/4/2020 2:33,0.9033209,0.9038873
3/4/2020 2:43,0.94752294,0.9496339
3/4/2020 2:54,0.83021057,0.82918304
3/4/2020 3:03,0.8438023,0.8433521
3/4/2020 3:13,1.0197978,1.025094
3/4/2020 3:23,0.8578685,0.85882825
3/4/2020 3:33,0.92137957,0.9237638
3/4/2020 3:43,0.869107,0.8704337
3/4/2020 3:53,0.93110853,0.93435645
3/4/2020 4:04,0.86917067,0.8709064
3/4/2020 4:14,0.80564284,0.80519193
3/4/2020 4:23,1.0077276,1.0130697
3/4/2020 4:33,0.8784851,0.8804459
3/4/2020 4:43,0.8889182,0.89172816
3/4/2020 4:53,0.8269287,0.8274965
3/4/2020 5:03,0.9332501,0.9377691
3/4/2020 5:14,0.8357199,0.8371243
3/4/2020 5:24,0.8426069,0.84391934
3/4/2020 5:33,0.85891175,0.861403
3/4/2020 5:43,0.87830263,0.88114375
3/4/2020 5:53,1.060908,1.0693433
3/4/2020 6:03,0.9626701,0.96794707
3/4/2020 6:13,0.8004695,0.8018022
3/4/2020 6:24,0.9386835,0.9435906
3/4/2020 6:34,0.7562307,0.7565221
3/4/2020 6:43,0.8824954,0.88620687
3/4/2020 6:53,0.7996679,0.8020457
3/4/2020 7:03,0.8069803,0.809287
3/4/2020 7:13,0.94375205,0.9495861
3/4/2020 7:23,0.78829426,0.7902101
3/4/2020 7:34,0.746112,0.7468932
3/4/2020 7:43,0.7525351,0.7531076
3/4/2020 7:53,0.8265207,0.82997525
3/4/2020 8:03,0.719948,0.72068065
3/4/2020 8:13,0.7469337,0.7482671
3/4/2020 8:23,0.8514466,0.8560757
3/4/2020 8:33,0.85070765,0.8548904
3/4/2020 8:44,0.8018547,0.8049918
3/4/2020 8:53,0.69085777,0.6908987
3/4/2020 9:03,0.7722322,0.77439326
3/4/2020 9:13,0.8267148,0.831336
3/4/2020 9:23,0.76264673,0.7652305
3/4/2020 9:33,0.74198776,0.7433709
3/4/2020 9:43,0.7514359,0.7536945
3/4/2020 9:54,0.73303586,0.7345722
3/4/2020 10:04,0.68957746,0.6899534
3/4/2020 10:13,0.8717184,0.87744
